cod_ticket,fecha_entrega
4293,2022-03-08
4294,2022-05-06
4295,2021-04-17
4296,2022-10-10
4297,2020-05-16
4298,2024-05-04
4299,2022-05-18
4300,2021-03-22
4301,2021-09-19
4302,2024-07-22
4303,2021-05-25
4304,2021-01-25
4305,2020-06-08
4306,2024-07-14
4307,2022-08-13
4308,2021-03-16
4309,2022-07-05
4310,2023-07-28
4311,2023-08-04
4312,2020-12-25
4313,2023-11-12
4314,2021-09-16
4315,2023-08-25
4316,2023-07-31
4317,2023-01-30
4318,2020-12-07
4319,2023-08-12
4320,2023-02-15
4321,2022-07-29
4322,2023-02-25
4323,2020-02-13
4324,2024-03-18
4325,2022-07-27
4326,2023-12-20
4327,2024-05-14
4328,2023-09-06
4329,2022-06-15
4330,2020-02-03
4331,2023-03-06
4332,2020-01-11
4333,2024-03-31
4334,2022-01-26
4335,2022-11-11
4336,2024-01-09
4337,2021-05-01
4338,2022-07-15
4339,2024-03-14
4340,2020-04-23
4341,2022-08-05
4342,2021-01-27
4343,2023-06-26
4344,2020-07-21
4345,2022-03-11
4346,2023-08-21
4347,2021-02-20
4348,2020-10-25
4349,2024-03-13
4350,2022-06-18
4351,2024-05-16
4352,2022-02-05
4353,2024-02-29
4354,2023-12-18
4355,2020-03-19
4356,2024-01-19
4357,2020-11-21
4358,2021-02-19
4359,2023-08-18
4360,2021-09-18
4361,2022-08-02
4362,2023-08-23
4363,2021-02-09
4364,2022-08-15
4365,2023-07-24
4366,2022-01-05
4367,2023-07-09
4368,2024-05-28
4369,2023-07-21
4370,2021-09-23
4371,2023-05-18
4372,2020-05-29
4373,2023-04-15
4374,2021-04-23
4375,2020-08-27
4376,2023-10-27
4377,2021-05-12
4378,2020-11-05
4379,2021-08-08
4380,2022-07-21
4381,2021-09-07
4382,2022-06-13
4383,2022-11-25
4384,2020-11-04
4385,2023-10-23
4386,2022-01-06
4387,2023-06-10
4388,2023-05-24
4389,2023-05-31
4390,2022-06-12
4391,2023-10-22
4392,2023-03-17
4393,2023-02-11
4394,2023-03-16
4395,2020-03-14
4396,2021-03-19
4397,2020-05-11
4398,2023-05-12
4399,2020-05-24
4400,2023-07-31
4401,2022-09-17
4402,2020-05-09
4403,2022-02-12
4404,2023-11-16
4405,2021-05-31
4406,2020-04-13
4407,2023-09-02
4408,2020-10-16
4409,2023-03-21
4410,2021-07-15
4411,2021-09-15
4412,2024-05-29
4413,2022-02-09
4414,2024-03-08
4415,2023-03-23
4416,2024-05-29
4417,2023-12-22
4418,2023-04-12
4419,2023-10-02
4420,2023-11-02
4421,2020-07-12
4422,2024-03-03
4423,2022-09-17
4424,2022-05-11
4425,2020-05-02
4426,2022-07-11
4427,2023-08-07
4428,2022-07-18
4429,2020-10-22
4430,2024-01-23
4431,2024-06-26
4432,2021-08-10
4433,2022-07-26
4434,2020-05-03
4435,2021-05-26
4436,2021-09-18
4437,2024-01-31
4438,2024-04-26
4439,2022-08-30
4440,2023-05-03
4441,2020-12-19
4442,2021-08-11
4443,2021-09-19
4444,2023-07-18
4445,2022-06-08
4446,2020-05-18
4447,2020-09-12
4448,2020-08-18
4449,2022-11-26
4450,2020-12-17
4451,2021-10-21
4452,2023-07-05
4453,2021-06-26
4454,2020-02-07
4455,2020-01-11
4456,2020-05-08
4457,2022-06-30
4458,2024-03-19
4459,2021-03-25
4460,2022-01-29
4461,2021-03-29
4462,2020-12-22
4463,2021-08-22
4464,2021-08-05
4465,2021-07-07
4466,2022-08-12
4467,2023-12-02
4468,2022-12-01
4469,2022-01-25
4470,2023-05-30
4471,2021-06-11
4472,2024-01-04
4473,2023-07-03
4474,2022-12-14
4475,2023-12-29
4476,2021-01-09
4477,2022-05-30
4478,2023-06-22
4479,2021-03-07
4480,2023-11-22
4481,2020-08-13
4482,2021-01-01
4483,2022-11-28
4484,2021-02-22
4485,2022-04-07
4486,2023-08-04
4487,2020-06-05
4488,2021-06-06
4489,2020-10-01
4490,2021-03-23
4491,2020-07-19
4492,2023-10-06
4493,2024-03-19
4494,2023-04-03
4495,2020-05-03
4496,2021-04-05
4497,2020-10-30
4498,2022-02-22
4499,2022-08-27
4500,2024-04-19
4501,2021-11-08
4502,2023-12-22
4503,2021-11-08
4504,2024-03-03
4505,2021-06-07
4506,2020-10-12
4507,2024-03-06
4508,2020-07-19
4509,2021-12-24
4510,2021-03-30
4511,2023-10-17
4512,2021-05-14
4513,2024-04-21
4514,2024-05-09
4515,2022-12-12
4516,2021-05-08
4517,2022-06-10
4518,2023-12-27
4519,2024-02-09
4520,2021-08-23
4521,2020-02-28
4522,2020-04-12
4523,2024-02-03
4524,2023-12-21
4525,2024-06-02
4526,2023-05-03
4527,2022-07-24
4528,2020-12-27
4529,2022-08-13
4530,2020-04-09
4531,2023-11-05
4532,2021-03-07
4533,2022-02-25
4534,2020-10-25
4535,2021-12-19
4536,2022-03-12
4537,2020-02-13
4538,2020-04-26
4539,2020-08-16
4540,2022-01-20
4541,2023-06-18
4542,2020-01-20
4543,2020-04-18
4544,2021-11-23
4545,2022-10-11
4546,2021-09-01
4547,2024-07-16
4548,2023-12-26
4549,2020-11-22
4550,2023-08-05
4551,2023-02-14
4552,2020-05-08
4553,2022-10-19
4554,2020-05-13
4555,2020-03-05
4556,2020-01-01
4557,2023-09-07
4558,2020-06-01
4559,2024-07-18
4560,2020-10-18
4561,2020-08-18
4562,2023-12-10
4563,2022-04-02
4564,2023-07-01
4565,2020-05-11
4566,2022-12-29
4567,2021-09-17
4568,2021-02-20
4569,2024-03-31
4570,2022-11-25
4571,2020-07-20
4572,2020-02-20
4573,2020-04-21
4574,2022-05-20
4575,2023-08-08
4576,2020-10-24
4577,2022-01-11
4578,2023-04-16
4579,2021-07-07
4580,2022-12-01
4581,2021-02-27
4582,2022-03-28
4583,2021-09-10
4584,2021-04-28
4585,2020-07-03
4586,2021-10-01
4587,2020-01-03
4588,2020-05-07
4589,2022-02-27
4590,2023-06-30
4591,2022-03-26
4592,2020-12-12
4593,2021-10-24
4594,2024-07-10
4595,2024-07-18
4596,2023-04-30
4597,2021-10-02
4598,2024-07-13
4599,2022-11-12
4600,2021-02-19
4601,2021-12-16
4602,2020-07-28
4603,2024-05-18
4604,2020-07-22
4605,2023-04-06
4606,2020-08-18
4607,2023-08-30
4608,2023-09-13
4609,2021-11-02
4610,2021-11-05
4611,2022-08-21
4612,2020-09-21
4613,2021-12-27
4614,2024-05-31
4615,2020-02-15
4616,2021-05-08
4617,2023-02-14
4618,2024-03-24
4619,2023-04-20
4620,2022-07-29
4621,2020-04-07
4622,2021-01-31
4623,2020-09-14
4624,2022-05-02
4625,2023-08-07
4626,2021-07-17
4627,2020-11-22
4628,2021-04-13
4629,2021-11-21
4630,2023-02-24
4631,2023-10-04
4632,2022-06-02
4633,2024-03-09
4634,2020-04-25
4635,2023-08-29
4636,2020-07-04
4637,2020-04-10
4638,2022-01-11
4639,2023-10-18
4640,2023-12-08
4641,2024-07-23
4642,2021-12-20
4643,2022-08-04
4644,2023-04-12
4645,2023-09-26
4646,2020-08-07
4647,2021-12-16
4648,2020-06-04
4649,2024-02-01
4650,2020-02-07
4651,2021-10-12
4652,2024-04-27
4653,2024-04-17
4654,2021-01-07
4655,2024-04-20
4656,2022-07-10
4657,2024-03-30
4658,2022-06-18
4659,2024-06-20
4660,2022-01-26
4661,2023-03-23
4662,2021-10-18
4663,2023-09-11
4664,2022-02-28
4665,2022-05-01
4666,2022-08-27
4667,2021-05-11
4668,2023-02-23
4669,2021-01-08
4670,2022-09-23
4671,2023-05-11
4672,2023-08-14
4673,2020-07-31
4674,2022-04-17
4675,2022-12-10
4676,2024-01-14
4677,2021-12-02
4678,2022-09-16
4679,2021-12-29
4680,2020-03-11
4681,2023-02-10
4682,2022-08-04
4683,2022-09-23
4684,2022-04-12
4685,2020-05-03
4686,2021-07-30
4687,2024-04-29
4688,2022-10-27
4689,2020-03-06
4690,2022-09-08
4691,2021-03-26
4692,2024-03-23
4693,2020-11-27
4694,2024-03-29
4695,2023-05-28
4696,2022-11-24
4697,2021-10-14
4698,2022-05-20
4699,2024-06-28
4700,2024-07-02
4701,2020-03-13
4702,2023-02-08
4703,2020-07-28
4704,2021-05-18
4705,2022-10-03
4706,2020-09-23
4707,2022-08-02
4708,2022-09-16
4709,2024-04-05
4710,2024-07-29
4711,2021-08-21
4712,2022-01-08
4713,2021-08-12
4714,2023-02-11
4715,2023-08-07
4716,2021-09-16
4717,2022-05-07
4718,2021-10-25
4719,2022-12-10
4720,2022-07-09
4721,2021-06-04
4722,2021-02-09
4723,2021-09-26
4724,2020-04-24
4725,2020-01-23
4726,2022-02-24
4727,2020-01-12
4728,2024-05-02
4729,2023-05-10
4730,2020-05-23
4731,2020-01-28
4732,2024-06-20
4733,2022-08-02
4734,2020-11-26
4735,2021-03-25
4736,2022-08-09
4737,2020-12-13
4738,2020-01-05
4739,2023-10-11
4740,2022-04-24
4741,2021-08-01
4742,2023-08-10
4743,2021-11-05
4744,2022-05-30
4745,2022-01-15
4746,2022-04-14
4747,2023-04-10
4748,2023-02-22
4749,2022-01-05
4750,2020-06-06
4751,2020-09-23
4752,2021-09-07
4753,2022-03-16
4754,2024-06-22
4755,2020-08-18
4756,2024-05-23
4757,2020-11-26
4758,2020-09-27
4759,2022-02-10
4760,2020-12-31
4761,2020-12-08
4762,2021-03-03
4763,2023-06-10
4764,2020-10-03
4765,2024-06-12
4766,2024-03-14
4767,2020-02-03
4768,2020-03-04
4769,2023-07-07
4770,2021-03-26
4771,2020-03-14
4772,2023-02-21
4773,2023-04-06
4774,2020-11-29
4775,2021-08-19
4776,2024-03-07
4777,2023-08-22
4778,2023-10-05
4779,2021-11-09
4780,2023-02-18
4781,2024-01-21
4782,2020-10-01
4783,2022-01-31
4784,2023-11-12
4785,2023-02-03
4786,2023-06-24
4787,2021-12-10
4788,2024-01-02
4789,2022-12-11
4790,2024-01-19
4791,2022-12-26
4792,2021-05-19
4793,2023-10-13
4794,2022-03-15
4795,2020-05-14
4796,2020-09-06
4797,2021-12-21
4798,2022-12-28
4799,2023-07-31
4800,2023-05-08
4801,2024-04-01
4802,2020-08-21
4803,2020-06-15
4804,2023-12-20
4805,2023-03-15
4806,2022-12-07
4807,2024-02-17
4808,2022-01-20
4809,2022-11-12
4810,2023-02-27
4811,2022-09-15
4812,2021-11-08
4813,2020-01-16
4814,2020-05-14
4815,2023-04-26
4816,2021-02-20
4817,2020-12-27
4818,2022-04-27
4819,2022-06-03
4820,2024-05-26
4821,2022-06-15
4822,2021-05-30
4823,2023-07-27
4824,2020-07-12
4825,2022-01-26
4826,2021-06-07
4827,2020-01-20
4828,2024-06-17
4829,2024-06-01
4830,2022-03-15
4831,2023-11-24
4832,2021-04-20
4833,2020-11-12
4834,2020-07-22
4835,2024-06-12
4836,2022-02-28
4837,2021-06-23
4838,2023-05-17
4839,2022-08-23
4840,2023-06-11
4841,2021-06-05
4842,2021-05-01
4843,2020-09-22
4844,2022-11-18
4845,2024-02-07
4846,2023-07-02
4847,2020-03-25
4848,2021-05-29
4849,2022-04-26
4850,2021-02-01
4851,2023-05-09
4852,2021-04-07
4853,2022-06-16
4854,2023-04-11
4855,2021-09-05
4856,2020-03-17
4857,2023-10-14
4858,2021-07-10
4859,2023-09-21
4860,2021-12-24
4861,2022-04-06
4862,2024-02-21
4863,2022-12-10
4864,2021-01-30
4865,2022-09-09
4866,2023-04-23
4867,2023-03-04
4868,2024-03-03
4869,2022-08-31
4870,2023-08-21
4871,2020-01-23
4872,2023-05-30
4873,2021-11-24
4874,2020-06-28
4875,2023-06-14
4876,2024-01-04
4877,2020-03-02
4878,2021-08-30
4879,2021-08-02
4880,2020-11-08
4881,2022-03-04
4882,2020-05-15
4883,2021-08-26
4884,2022-07-01
4885,2022-06-04
4886,2022-12-28
4887,2020-06-24
4888,2020-07-15
4889,2021-04-21
4890,2023-06-19
4891,2020-04-21
4892,2023-06-05
4893,2021-11-12
4894,2024-07-08
4895,2022-02-09
4896,2021-05-03
4897,2020-04-12
4898,2020-02-17
4899,2022-01-07
4900,2020-01-05
4901,2024-07-10
4902,2022-11-02
4903,2023-06-11
4904,2023-04-13
4905,2021-11-13
4906,2021-05-08
4907,2021-10-01
4908,2021-11-30
4909,2024-04-12
4910,2022-10-09
4911,2024-01-29
4912,2020-09-08
4913,2020-08-11
4914,2021-08-19
4915,2021-10-13
4916,2023-01-13
4917,2021-03-08
4918,2023-11-05
4919,2022-12-22
4920,2020-06-06
4921,2020-04-08
4922,2021-06-19
4923,2021-06-13
4924,2023-05-24
4925,2023-07-05
4926,2020-01-15
4927,2023-04-13
4928,2021-06-14
4929,2024-01-14
4930,2023-12-16
4931,2022-05-02
4932,2020-11-05
4933,2022-06-28
4934,2021-08-16
4935,2020-10-12
4936,2023-01-16
4937,2024-04-17
4938,2023-06-13
4939,2022-12-01
4940,2021-02-04
4941,2022-09-13
4942,2023-01-16
4943,2020-06-05
4944,2021-02-14
4945,2021-02-07
4946,2024-07-06
4947,2022-12-06
4948,2022-09-04
4949,2020-08-02
4950,2020-04-22
4951,2023-10-29
4952,2022-02-28
4953,2021-07-08
4954,2024-06-20
4955,2024-04-27
4956,2024-03-05
4957,2022-12-03
4958,2023-02-04
4959,2020-06-22
4960,2022-05-01
4961,2022-06-05
4962,2024-04-22
4963,2022-06-20
4964,2021-04-21
4965,2021-07-04
4966,2024-07-21
4967,2024-03-29
4968,2021-11-21
4969,2021-10-05
4970,2022-07-14
4971,2022-08-10
4972,2020-06-21
4973,2022-01-25
4974,2024-05-26
4975,2022-10-18
4976,2023-01-24
4977,2023-06-12
4978,2020-08-27
4979,2021-05-31
4980,2021-02-19
4981,2022-06-07
4982,2020-10-06
4983,2022-12-21
4984,2023-10-20
4985,2021-02-11
4986,2021-07-01
4987,2020-03-02
4988,2021-05-02
4989,2024-02-08
4990,2022-11-29
4991,2020-04-17
4992,2022-07-17
4993,2020-07-29
4994,2021-03-24
4995,2020-06-21
4996,2022-01-05
4997,2023-04-12
4998,2020-06-03
4999,2022-07-26
5000,2023-08-29
5001,2021-02-17
5002,2021-08-22
5003,2020-05-15
5004,2021-02-03
5005,2021-04-29
5006,2021-10-16
5007,2021-07-29
5008,2022-03-25
5009,2023-04-08
5010,2021-03-14
5011,2023-09-17
5012,2024-01-06
5013,2021-02-11
5014,2024-06-14
5015,2023-05-15
5016,2021-05-22
5017,2023-01-19
5018,2020-05-17
5019,2022-07-08
5020,2021-10-08
5021,2021-06-15
5022,2024-03-21
5023,2023-10-15
5024,2023-04-07
5025,2023-02-21
5026,2022-11-09
5027,2021-04-11
5028,2022-12-06
5029,2020-10-02
5030,2023-11-30
5031,2024-07-21
5032,2021-07-24
5033,2023-12-06
5034,2022-02-12
5035,2020-12-31
5036,2024-07-02
5037,2024-02-25
5038,2023-05-07
5039,2024-02-15
5040,2021-11-29
5041,2021-04-04
5042,2021-09-15
5043,2020-10-10
5044,2023-06-23
5045,2024-06-12
5046,2022-04-04
5047,2023-08-14
5048,2023-10-02
5049,2023-09-14
5050,2024-07-30
5051,2023-06-04
5052,2024-04-11
5053,2021-02-21
5054,2022-08-04
5055,2020-09-18
5056,2023-03-09
5057,2022-09-23
5058,2021-08-15
5059,2022-08-24
5060,2024-02-15
5061,2023-12-08
5062,2023-10-30
5063,2023-05-12
5064,2020-03-24
5065,2022-10-03
5066,2024-06-24
5067,2024-01-14
5068,2021-06-03
5069,2020-04-17
5070,2021-03-16
5071,2020-09-05
5072,2024-07-15
5073,2023-02-26
5074,2023-07-24
5075,2023-05-02
5076,2024-02-25
5077,2021-03-13
5078,2021-05-10
5079,2022-06-18
5080,2022-10-21
5081,2022-02-08
5082,2022-06-13
5083,2024-03-13
5084,2022-06-29
5085,2022-04-09
5086,2022-06-14
5087,2022-11-16
5088,2022-02-26
5089,2024-04-28
5090,2021-10-22
5091,2024-06-25
5092,2021-10-09
5093,2020-09-15
5094,2023-10-03
5095,2022-07-31
5096,2022-01-27
5097,2023-12-19
5098,2023-07-21
5099,2024-05-28
5100,2022-07-11
5101,2022-06-10
5102,2021-08-09
5103,2021-03-07
5104,2024-02-16
5105,2022-05-05
5106,2024-05-01
5107,2023-02-07
5108,2022-07-15
5109,2023-01-12
5110,2023-09-12
5111,2021-09-17
5112,2022-11-07
5113,2022-07-15
5114,2024-07-11
5115,2023-02-22
5116,2022-05-20
5117,2023-05-16
5118,2020-07-03
5119,2023-08-03
5120,2024-06-08
5121,2022-02-19
5122,2024-06-14
5123,2021-04-26
5124,2020-12-02
5125,2020-07-28
5126,2020-04-14
5127,2023-04-04
5128,2020-06-23
5129,2020-09-23
5130,2024-06-05
5131,2021-01-03
5132,2022-06-16
5133,2024-06-10
5134,2023-05-09
5135,2022-11-19
5136,2020-12-16
5137,2020-08-10
5138,2021-08-12
5139,2021-02-19
5140,2021-01-12
5141,2021-10-09
5142,2022-03-12
5143,2020-02-14
5144,2023-08-17
5145,2022-11-27
5146,2023-06-01
5147,2023-06-26
5148,2020-11-04
5149,2022-10-18
5150,2023-04-11
5151,2022-06-12
5152,2022-06-28
5153,2023-02-27
5154,2021-06-01
5155,2023-10-24
5156,2021-09-29
5157,2023-04-22
5158,2020-10-03
5159,2022-04-21
5160,2021-11-01
5161,2020-01-06
5162,2021-09-23
5163,2021-03-18
5164,2022-05-18
5165,2022-08-07
5166,2020-01-06
5167,2020-08-05
5168,2022-06-15
5169,2021-04-23
5170,2023-04-23
5171,2024-02-08
5172,2020-05-05
5173,2024-02-01
5174,2023-09-07
5175,2021-12-16
5176,2024-03-09
5177,2023-12-21
5178,2022-02-21
5179,2021-04-17
5180,2023-03-03
5181,2024-05-13
5182,2023-02-15
5183,2023-10-21
5184,2020-08-14
5185,2020-02-13
5186,2023-06-02
5187,2023-08-08
5188,2022-03-09
5189,2022-06-30
5190,2020-10-22
5191,2023-11-18
5192,2021-06-29
5193,2022-03-09
5194,2021-03-04
5195,2023-05-26
5196,2023-06-06
5197,2022-05-30
5198,2024-06-18
5199,2024-01-21
5200,2024-05-08
5201,2024-07-02
5202,2020-01-02
5203,2022-09-15
5204,2021-12-25
5205,2023-01-31
5206,2023-11-30
5207,2023-03-17
5208,2023-04-03
5209,2022-12-31
5210,2021-12-07
5211,2020-09-14
5212,2022-01-14
5213,2024-07-30
5214,2020-05-12
5215,2022-10-28
5216,2022-03-25
5217,2023-11-13
5218,2023-06-23
5219,2023-03-24
5220,2020-06-27
5221,2020-05-10
5222,2023-10-03
5223,2022-12-07
5224,2020-08-04
5225,2020-08-24
5226,2020-05-20
5227,2021-04-23
5228,2023-07-22
5229,2024-02-26
5230,2023-06-28
5231,2021-11-15
5232,2021-09-02
5233,2020-12-14
5234,2024-06-27
5235,2020-10-15
5236,2022-04-26
5237,2021-03-12
5238,2020-10-16
5239,2022-02-13
5240,2024-01-05
5241,2020-04-23
5242,2021-10-28
5243,2023-11-28
5244,2024-02-04
5245,2024-03-13
5246,2023-03-24
5247,2022-11-22
5248,2022-09-18
5249,2020-01-30
5250,2021-06-26
5251,2020-06-13
5252,2021-09-02
5253,2021-11-27
5254,2024-03-02
5255,2023-12-25
5256,2021-04-06
5257,2024-03-16
5258,2022-12-12
5259,2021-07-30
5260,2023-09-27
5261,2020-05-23
5262,2020-03-03
5263,2023-12-18
5264,2021-02-06
5265,2023-12-10
5266,2020-06-30
5267,2023-12-22
5268,2024-01-19
5269,2023-08-08
5270,2024-07-12
5271,2020-02-24
5272,2023-07-22
5273,2021-06-21
5274,2020-05-01
5275,2021-08-07
5276,2020-07-29
5277,2022-05-09
5278,2022-06-09
5279,2020-07-15
5280,2023-07-20
5281,2022-08-09
5282,2020-12-30
5283,2020-04-01
5284,2024-02-03
5285,2020-06-25
5286,2022-03-12
5287,2024-01-25
5288,2022-01-01
5289,2022-09-11
5290,2023-10-17
5291,2022-04-15
5292,2021-07-31
5293,2020-06-08
5294,2022-07-17
5295,2020-06-16
5296,2024-06-22
5297,2022-02-07
5298,2022-07-14
5299,2022-01-13
5300,2020-01-26
5301,2021-03-29
5302,2021-07-05
5303,2022-09-24
5304,2023-01-12
5305,2024-06-10
5306,2024-07-11
5307,2020-03-23
5308,2022-06-26
5309,2024-03-24
5310,2021-07-07
5311,2023-06-02
5312,2020-08-23
5313,2023-08-05
5314,2020-06-01
5315,2021-07-04
5316,2020-01-04
5317,2023-02-05
5318,2020-08-29
5319,2021-04-17
5320,2021-03-17
5321,2022-03-01
5322,2024-07-31
5323,2023-03-05
5324,2020-02-10
5325,2022-08-22
5326,2024-07-03
5327,2023-09-15
5328,2022-01-20
5329,2021-08-08
5330,2023-04-07
5331,2021-05-21
5332,2020-12-12
5333,2021-09-06
5334,2021-07-27
5335,2021-11-05
5336,2022-11-28
5337,2023-01-20
5338,2022-03-03
5339,2023-12-19
5340,2021-05-22
5341,2020-09-27
5342,2020-09-01
5343,2024-04-11
5344,2021-08-06
5345,2021-10-05
5346,2023-05-08
5347,2022-04-25
5348,2020-04-02
5349,2022-05-01
5350,2023-09-24
5351,2023-08-14
5352,2021-07-16
5353,2021-03-14
5354,2022-12-28
5355,2023-02-05
5356,2021-05-08
5357,2021-03-22
5358,2020-11-26
5359,2021-04-04
5360,2023-08-23
5361,2022-01-29
5362,2021-02-19
5363,2022-01-09
5364,2023-10-03
5365,2020-08-10
5366,2023-08-12
5367,2024-04-08
5368,2021-09-14
5369,2023-08-04
5370,2022-01-07
5371,2023-11-21
5372,2020-08-30
5373,2021-12-15
5374,2020-06-11
5375,2022-05-24
5376,2020-01-15
5377,2020-02-19
5378,2021-01-17
5379,2020-03-30
5380,2020-10-07
5381,2024-06-21
5382,2023-07-01
5383,2020-12-12
5384,2022-04-12
5385,2021-11-05
5386,2021-08-15
5387,2023-05-11
5388,2023-03-23
5389,2020-12-09
5390,2020-10-07
5391,2021-03-05
5392,2023-06-07
5393,2021-11-14
5394,2020-01-27
5395,2024-03-13
5396,2020-08-20
5397,2024-07-02
5398,2024-04-20
5399,2021-08-08
5400,2020-04-29
5401,2023-12-26
5402,2021-02-27
5403,2021-12-02
5404,2021-10-04
5405,2022-05-18
5406,2021-03-22
5407,2023-05-13
5408,2024-04-04
5409,2020-01-06
5410,2022-11-06
5411,2020-07-14
5412,2021-06-30
5413,2021-05-28
5414,2022-09-29
5415,2024-07-04
5416,2022-10-01
5417,2023-01-26
5418,2021-12-27
5419,2022-04-26
5420,2021-08-13
5421,2022-11-08
5422,2024-02-09
5423,2020-03-05
5424,2020-04-26
5425,2020-10-15
5426,2022-01-21
5427,2021-03-03
5428,2021-12-31
5429,2022-07-04
5430,2022-03-14
5431,2024-07-31
5432,2022-10-23
5433,2021-06-18
5434,2023-04-03
5435,2022-08-15
5436,2023-10-22
5437,2024-04-04
5438,2021-07-30
5439,2020-09-13
5440,2024-05-29
5441,2022-10-27
5442,2021-06-23
5443,2020-04-06
5444,2023-07-01
5445,2021-09-08
5446,2020-03-16
5447,2023-10-24
5448,2021-02-09
5449,2024-02-26
5450,2024-01-23
5451,2024-05-22
5452,2022-04-26
5453,2020-10-28
5454,2020-08-08
5455,2022-05-31
5456,2021-01-08
5457,2020-08-24
5458,2020-09-25
5459,2020-07-28
5460,2023-01-19
5461,2024-02-28
5462,2023-06-17
5463,2020-06-05
5464,2021-04-03
5465,2023-05-30
5466,2021-02-28
5467,2020-12-21
5468,2020-02-25
5469,2020-06-22
5470,2021-09-20
5471,2022-05-10
5472,2022-06-26
5473,2021-12-19
5474,2021-08-19
5475,2024-02-04
5476,2022-03-20
5477,2024-03-06
5478,2020-04-30
5479,2022-01-04
5480,2023-01-30
5481,2023-09-09
5482,2022-08-07
5483,2021-08-08
5484,2021-12-01
5485,2020-02-20
5486,2020-11-29
5487,2021-05-04
5488,2023-01-10
5489,2022-09-18
5490,2024-07-30
5491,2024-03-04
5492,2022-05-23
5493,2023-05-13
5494,2024-02-12
5495,2022-09-27
5496,2020-10-27
5497,2020-02-11
5498,2022-08-11
5499,2020-12-12
5500,2022-10-28
5501,2022-05-24
5502,2021-10-10
5503,2020-12-16
5504,2024-07-05
5505,2020-08-28
5506,2024-02-29
5507,2022-12-10
5508,2023-12-01
5509,2023-11-05
5510,2024-03-25
5511,2023-02-23
5512,2021-04-23
5513,2020-07-23
5514,2022-01-12
5515,2021-03-16
5516,2022-08-13
5517,2023-09-03
5518,2023-09-25
5519,2021-09-26
5520,2024-01-12
5521,2023-01-31
5522,2023-10-14
5523,2020-07-14
5524,2022-10-01
5525,2020-07-14
5526,2022-07-07
5527,2022-08-09
5528,2023-09-17
5529,2022-09-03
5530,2020-10-29
5531,2023-10-09
5532,2021-02-01
5533,2023-10-07
5534,2020-10-13
5535,2022-03-10
5536,2023-01-02
5537,2021-09-21
5538,2023-12-21
5539,2021-12-24
5540,2022-08-26
5541,2020-01-15
5542,2020-12-20
5543,2023-05-19
5544,2020-01-26
5545,2020-02-09
5546,2023-05-28
5547,2023-11-05
5548,2020-02-19
5549,2022-02-19
5550,2021-10-21
5551,2024-01-11
5552,2021-12-08
5553,2022-06-09
5554,2022-02-24
5555,2020-04-06
5556,2022-03-21
5557,2022-02-15
5558,2021-01-19
5559,2020-06-27
5560,2023-05-23
5561,2021-03-20
5562,2020-06-30
5563,2020-02-03
5564,2020-05-15
5565,2023-03-17
5566,2021-11-17
5567,2020-07-05
5568,2020-02-07
5569,2023-06-19
5570,2024-04-13
5571,2023-01-30
5572,2020-09-13
5573,2020-03-06
5574,2023-03-05
5575,2022-07-23
5576,2022-11-24
5577,2023-09-18
5578,2022-06-04
5579,2023-02-22
5580,2024-06-24
5581,2020-11-02
5582,2023-06-09
5583,2021-08-14
5584,2023-06-06
5585,2022-03-24
5586,2020-08-22
5587,2023-06-24
5588,2023-09-18
5589,2021-01-13
5590,2021-01-07
5591,2023-05-20
5592,2020-02-21
5593,2023-09-30
5594,2020-11-28
5595,2022-12-05
5596,2022-05-30
5597,2021-06-02
5598,2023-04-07
5599,2020-09-08
5600,2022-11-23
5601,2021-07-14
5602,2020-11-09
5603,2022-10-31
5604,2021-05-21
5605,2022-01-13
5606,2020-11-03
5607,2022-01-19
5608,2023-01-24
5609,2023-12-08
5610,2022-10-05
5611,2023-08-08
5612,2024-06-19
5613,2020-10-13
5614,2021-05-31
5615,2023-07-26
5616,2023-07-22
5617,2024-06-25
5618,2023-11-18
5619,2020-08-26
5620,2023-11-17
5621,2022-07-10
5622,2022-05-23
5623,2023-05-18
5624,2020-06-17
5625,2024-01-10
5626,2023-09-02
5627,2021-05-12
5628,2020-01-30
5629,2021-06-12
5630,2023-09-06
5631,2020-03-13
5632,2020-01-12
5633,2024-07-23
5634,2022-01-30
5635,2021-04-25
5636,2021-07-30
5637,2021-06-16
5638,2022-07-11
5639,2020-04-21
5640,2020-04-25
5641,2024-01-04
5642,2021-01-29
5643,2022-07-12
5644,2020-07-28
5645,2020-11-08
5646,2021-03-06
5647,2021-12-24
5648,2020-02-24
5649,2023-11-30
5650,2024-03-10
5651,2024-02-01
5652,2023-02-12
5653,2021-12-18
5654,2022-03-12
5655,2022-10-30
5656,2020-01-06
5657,2020-03-28
5658,2022-09-26
5659,2020-07-24
5660,2020-02-15
5661,2023-02-07
5662,2020-10-22
5663,2020-06-15
5664,2020-06-29
5665,2020-12-08
5666,2022-02-19
5667,2022-09-20
5668,2021-05-13
5669,2024-05-08
5670,2022-08-13
5671,2024-03-11
5672,2022-05-22
5673,2020-06-21
5674,2023-06-07
5675,2020-08-26
5676,2023-06-04
5677,2020-09-06
5678,2021-04-24
5679,2023-01-04
5680,2020-10-26
5681,2020-04-21
5682,2022-05-07
5683,2021-02-24
5684,2022-12-02
5685,2020-03-21
5686,2022-08-17
5687,2022-12-04
5688,2022-09-05
5689,2024-06-08
5690,2022-10-08
