cod_ticket,id_elemento_catalogo,cantidad
8085,70,308
8085,93,2151
8085,27,2572
8085,89,1808
8086,93,3976
8086,112,4783
8086,113,4897
8086,22,1028
8086,30,4395
8086,97,844
8086,45,2923
8086,32,3272
8086,40,1109
8086,38,2446
8086,46,3606
8086,98,3691
8086,49,4296
8086,69,3997
8086,13,1476
8086,74,3317
8086,114,3827
8086,27,1628
8086,41,3815
8086,85,740
8086,111,4173
8086,81,1581
8086,54,4192
8087,93,2080
8087,12,1244
8087,20,4495
8087,40,1789
8087,53,1603
8087,98,2502
8087,6,304
8087,76,875
8087,42,2308
8087,86,1027
8087,111,324
8087,46,3393
8087,16,3853
8087,1,2203
8087,99,438
8087,51,1739
8087,91,2805
8088,29,1346
8088,114,1579
8088,54,869
8088,99,1426
8088,93,345
8088,14,2821
8088,52,2370
8088,61,432
8088,45,3737
8088,33,1551
8088,84,4165
8088,5,4151
8088,3,1983
8088,42,887
8088,75,1832
8088,98,1642
8088,95,2274
8088,44,1228
8089,53,2559
8089,77,840
8089,111,508
8089,70,3809
8089,75,1659
8089,13,513
8089,50,4114
8089,57,1723
8089,30,4096
8089,32,3330
8089,54,4516
8089,120,3048
8089,82,3346
8089,109,3772
8089,37,4493
8089,38,2793
8089,6,4725
8089,90,3569
8089,60,547
8089,65,1818
8089,119,3749
8089,19,1420
8090,63,384
8090,44,374
8090,99,3676
8090,43,4704
8090,114,1052
8090,107,2672
8090,36,667
8090,98,3397
8090,67,1727
8090,40,2493
8090,70,3132
8090,94,2860
8090,73,3537
8090,5,3142
8090,47,1873
8090,85,1096
8090,64,569
8090,119,2657
8090,78,1886
8090,4,1860
8090,52,2731
8090,105,1032
8091,66,4780
8091,112,204
8091,53,4821
8091,87,1774
8091,78,1209
8091,50,2105
8091,67,636
8091,52,1916
8091,60,4255
8091,98,2649
8091,80,4242
8091,23,4481
8091,108,713
8091,2,4305
8091,5,3302
8091,57,1582
8091,59,2165
8091,13,3032
8091,4,2808
8091,31,2820
8091,96,814
8091,42,1416
8091,104,2619
8091,97,2083
8092,23,635
8092,71,2026
8092,90,4996
8092,73,4008
8092,36,2434
8092,59,2937
8092,47,1707
8092,86,3531
8092,10,1142
8092,48,2578
8092,105,4942
8092,118,2228
8092,31,1830
8092,116,1550
8092,44,3977
8092,38,1011
8092,80,549
8093,111,3149
8093,29,4769
8093,28,1493
8093,45,725
8093,117,695
8093,54,5000
8093,5,4500
8093,98,4193
8093,120,4542
8093,15,3214
8093,118,4147
8093,89,3848
8093,8,637
8093,84,4971
8093,58,4539
8093,39,4578
8093,78,736
8093,67,4207
8093,46,3849
8093,33,1168
8094,111,2196
8094,51,3959
8094,22,4107
8094,13,2858
8094,6,2021
8094,48,4687
8094,84,1327
8094,55,1582
8094,10,1132
8094,104,2771
8094,58,3070
8094,63,2504
8094,106,421
8094,47,858
8094,45,4913
8094,46,1178
8094,66,1286
8094,28,3202
8094,18,4092
8094,54,1676
8094,71,3747
8094,56,3594
8095,33,3851
8095,105,1747
8095,106,4407
8095,70,2417
8095,2,2377
8095,82,1542
8095,114,3474
8095,51,769
8095,15,4976
8095,79,4828
8095,7,2870
8095,81,3474
8095,31,1826
8095,16,4291
8095,27,1610
8095,44,4640
8095,65,2404
8095,32,3135
8096,12,4414
8096,1,1149
8096,106,3816
8096,93,3197
8096,68,4895
8096,4,298
8096,13,2694
8096,44,3064
8096,107,868
8096,120,4082
8096,64,4247
8096,108,1950
8096,16,4524
8096,98,3964
8096,29,2566
8096,10,866
8096,58,696
8096,7,4360
8096,20,4832
8097,31,2292
8097,108,3037
8097,115,2037
8097,4,950
8097,30,2538
8097,57,2785
8097,82,3105
8097,39,1586
8097,103,4772
8097,119,421
8097,1,4073
8097,58,566
8097,102,686
8097,41,2728
8097,111,4953
8097,48,3192
8097,63,661
8097,96,3850
8097,118,2964
8097,15,1470
8097,33,3498
8097,66,4207
8097,106,313
8097,40,2752
8098,57,4790
8098,95,3078
8098,51,4666
8098,15,2321
8098,118,734
8098,19,4496
8098,8,4825
8098,91,3043
8098,10,4858
8098,106,4312
8098,62,251
8098,87,3912
8098,25,1021
8098,85,3805
8098,36,2751
8098,49,1596
8098,46,2877
8098,73,3636
8098,17,3461
8098,11,832
8098,47,4304
8098,66,1899
8098,103,4692
8099,3,762
8099,104,2052
8099,70,3279
8099,46,974
8099,9,1003
8099,14,713
8099,1,3005
8099,18,928
8099,89,4129
8099,82,2000
8099,97,3960
8099,29,2007
8099,100,4200
8099,64,2310
8099,85,1805
8099,79,747
8099,120,406
8099,108,3283
8099,62,2884
8099,16,956
8099,80,986
8099,51,1159
8100,25,4843
8100,15,1090
8100,76,4947
8100,56,4165
8100,10,3278
8100,119,4214
8100,112,2659
8100,18,4017
8100,11,1676
8100,68,1854
8100,92,436
8100,62,286
8100,89,2017
8100,117,4285
8100,109,3678
8100,2,1341
8100,5,2779
8100,69,1386
8100,51,414
8100,77,1164
8100,26,374
8100,118,4769
8100,17,3543
8100,102,4849
8101,21,636
8101,40,2069
8101,79,3453
8101,119,2162
8101,106,3195
8101,116,1631
8101,54,1405
8101,105,2760
8101,95,2554
8101,16,4267
8101,78,1616
8101,75,2050
8101,70,3219
8101,88,712
8101,45,4227
8101,42,288
8101,120,4196
8101,59,2360
8101,87,522
8101,55,828
8102,44,3918
8102,8,3923
8102,111,628
8102,50,1704
8102,107,4645
8102,59,2352
8102,26,4099
8102,119,1964
8102,116,1455
8102,69,926
8102,80,2881
8102,1,4764
8102,89,2586
8102,10,307
8102,27,443
8102,83,2734
8102,5,3112
8102,36,1254
8102,73,3332
8102,65,4667
8102,75,2665
8102,57,1191
8102,96,3326
8103,74,3619
8103,55,2008
8103,22,407
8103,46,4225
8103,66,966
8103,31,2399
8103,83,1094
8103,61,250
8103,92,2288
8103,10,384
8103,62,1916
8103,36,939
8103,53,1643
8103,49,2795
8103,102,3327
8103,25,1086
8103,98,1942
8103,45,3219
8103,32,3942
8103,24,4967
8103,84,4515
8103,89,4623
8103,114,333
8103,67,2073
8104,64,1186
8104,102,4294
8104,44,755
8104,120,4080
8104,91,1358
8104,20,3403
8104,11,1292
8104,34,1159
8104,83,3364
8104,24,1800
8104,119,2907
8104,74,4872
8104,15,1983
8104,58,2851
8104,93,467
8104,116,3500
8104,12,3638
8104,6,3834
8104,5,1468
8104,52,2659
8104,113,3612
8104,29,743
8104,4,2930
8104,30,4412
8105,94,3393
8105,79,4070
8105,91,1521
8105,65,3325
8105,18,2675
8105,88,806
8105,53,4481
8105,39,953
8105,100,2470
8105,6,2312
8105,84,3578
8105,105,3661
8105,76,2544
8105,95,4831
8106,107,549
8106,72,1265
8106,105,1894
8106,86,2691
8106,87,2358
8106,65,2823
8106,39,4091
8106,32,4303
8106,34,682
8106,13,3277
8106,99,4040
8106,55,4856
8106,61,451
8106,90,1174
8106,79,1309
8106,49,3941
8106,28,3682
8106,22,3339
8107,101,3473
8107,19,815
8107,63,3202
8107,62,1999
8107,77,1665
8107,22,902
8107,39,4680
8107,111,1205
8107,92,326
8107,99,3603
8107,49,4550
8107,16,622
8107,95,700
8107,79,4711
8107,36,379
8107,98,3771
8107,87,695
8107,72,4624
8107,96,2799
8107,44,4350
8107,54,3787
8107,120,2903
8107,11,1903
8107,78,4981
8108,79,1686
8108,113,4307
8108,61,1873
8108,95,874
8108,17,1494
8108,40,1509
8108,112,650
8108,106,4407
8108,82,4396
8108,15,4687
8108,32,3344
8108,6,375
8108,94,2865
8108,97,2090
8108,89,1196
8108,114,2753
8108,102,761
8108,74,4257
8108,72,2878
8109,106,2420
8109,97,4605
8109,79,1877
8109,95,2071
8109,59,463
8109,18,3278
8109,48,471
8109,86,2621
8109,68,1246
8109,114,258
8109,52,830
8109,105,2295
8109,72,692
8110,116,3765
8110,104,4577
8110,26,3207
8110,82,1570
8110,111,1358
8110,30,3358
8110,120,4869
8110,52,2170
8110,95,2291
8110,108,2324
8110,20,3031
8110,27,966
8110,28,2765
8110,106,2607
8110,16,3894
8110,7,4564
8110,12,4347
8110,75,327
8110,53,4834
8110,39,1070
8110,64,4070
8110,19,2042
8110,69,2894
8111,58,3686
8111,91,1305
8111,98,4582
8111,5,628
8111,52,446
8111,106,813
8111,25,3837
8111,19,981
8111,77,2304
8111,24,3253
8111,117,305
8111,89,477
8111,120,3881
8111,84,4410
8112,45,2572
8112,100,488
8112,105,889
8112,61,3757
8112,118,3153
8112,117,1283
8112,20,1196
8112,40,1808
8112,112,2209
8112,59,3193
8112,53,3109
8112,73,3391
8112,36,539
8112,99,4631
8112,96,3602
8112,57,454
8112,109,4476
8112,81,3695
8112,77,3766
8112,72,4530
8112,51,3084
8112,82,2689
8112,38,2580
8113,19,505
8113,32,1416
8113,3,4174
8113,90,1267
8113,54,2188
8113,9,4405
8113,110,4065
8113,28,530
8113,96,735
8113,13,208
8113,66,3961
8113,113,3905
8113,53,659
8113,40,799
8113,55,854
8113,41,4002
8113,98,934
8113,93,858
8113,44,3106
8113,43,2318
8113,95,3992
8114,66,3337
8114,67,2508
8114,86,4528
8114,94,4070
8114,78,4155
8114,8,392
8114,43,2727
8114,35,2630
8114,79,2886
8114,113,1359
8114,33,1374
8114,56,2908
8114,109,4456
8114,22,2896
8114,74,2030
8114,54,4608
8114,7,3884
8114,112,3760
8114,16,4963
8114,108,958
8114,31,1661
8115,109,1297
8115,42,2290
8115,13,3715
8115,78,1827
8115,80,3792
8115,61,4189
8115,74,1725
8115,72,2493
8115,62,3936
8115,27,4956
8115,75,3867
8115,5,1315
8115,58,4760
8115,86,3645
8115,3,3264
8115,112,4574
8115,120,2305
8115,56,1644
8115,38,4998
8115,77,498
8115,21,3631
8115,22,4816
8116,54,2431
8116,6,2944
8116,74,1740
8116,96,3976
8116,41,1074
8116,76,3409
8116,93,4908
8116,86,1876
8116,107,4740
8116,7,2452
8116,65,4370
8116,114,803
8116,31,3985
8116,92,4636
8116,49,3044
8116,94,3186
8116,15,2125
8116,67,494
8117,103,1639
8117,114,2498
8117,25,1782
8117,58,3881
8117,111,1640
8117,8,1599
8117,12,864
8117,23,1405
8117,76,2237
8117,95,735
8117,17,3299
8117,86,251
8117,119,3326
8117,97,850
8117,43,1907
8117,4,4563
8117,56,4331
8117,40,2546
8117,118,818
8117,5,3418
8117,77,3258
8117,96,3691
8117,68,2920
8117,28,1636
8117,18,2282
8117,33,1306
8117,1,4352
8117,74,2005
8117,31,4718
8118,43,2492
8118,13,1366
8118,63,2673
8118,22,3543
8118,69,4194
8118,111,2682
8118,61,2799
8118,24,1110
8118,86,1809
8118,27,3384
8118,78,4618
8118,76,1305
8118,21,3112
8118,54,4683
8118,42,4364
8118,110,4104
8118,31,4698
8118,16,1864
8118,38,757
8119,19,2756
8119,76,3695
8119,63,4216
8119,54,2163
8119,2,2559
8119,22,4527
8119,90,3155
8119,65,3745
8119,91,2096
8119,118,3236
8119,52,3504
8119,69,1067
8119,73,4343
8119,83,2429
8119,71,2249
8119,102,725
8119,49,4984
8119,120,1476
8119,103,2464
8119,36,4699
8119,110,2180
8119,29,2203
8119,25,3925
8120,12,355
8120,39,942
8120,38,219
8120,33,610
8120,36,1800
8120,28,3862
8120,95,4383
8120,115,1489
8120,37,4592
8120,119,4234
8120,15,3613
8120,86,4489
8120,11,863
8120,117,2924
8120,56,4454
8120,5,3888
8120,22,4771
8120,45,2201
8120,40,2158
8120,94,3988
8120,76,4976
8120,9,2724
8120,58,4373
8121,115,242
8121,103,1038
8121,29,1436
8121,88,482
8121,7,4157
8121,49,2334
8121,77,1333
8121,64,4286
8121,120,2234
8121,66,3967
8121,20,801
8121,86,446
8121,28,1167
8121,40,1218
8121,21,4965
8121,108,4715
8121,106,4711
8121,98,1093
8121,39,1677
8121,75,4490
8121,45,811
8121,116,4875
8122,15,4378
8122,48,4575
8122,5,823
8122,30,1703
8122,55,2104
8122,74,634
8122,47,595
8122,40,4281
8122,76,4825
8122,69,4167
8122,39,1746
8122,75,3908
8122,7,3535
8122,23,3588
8122,88,2878
8122,6,3113
8122,14,4993
8122,95,4816
8122,49,4106
8122,97,1911
8122,46,2931
8122,28,1515
8122,10,4390
8122,45,1391
8123,53,527
8123,6,3097
8123,38,2297
8123,60,1710
8123,2,982
8123,28,707
8123,47,3556
8123,31,746
8123,54,954
8123,64,609
8123,119,4277
8123,87,852
8123,12,845
8123,8,2954
8123,116,1656
8123,91,1262
8123,42,844
8123,86,4552
8123,25,4859
8123,98,1325
8123,11,372
8123,62,2996
8124,15,3124
8124,51,1496
8124,52,1009
8124,19,1553
8124,115,1064
8124,95,3608
8124,53,813
8124,84,3704
8124,23,533
8124,62,1461
8124,2,3275
8124,47,4394
8124,70,667
8124,83,2572
8124,111,433
8124,85,1830
8124,57,3548
8124,24,1967
8124,17,870
8124,88,2519
8124,96,1340
8124,106,1151
8124,81,724
8124,9,2879
8124,75,1028
8124,3,3634
8125,73,1577
8125,103,4720
8125,28,1444
8125,83,767
8125,77,4321
8125,11,3595
8125,114,4171
8125,6,1739
8125,20,1538
8125,60,2841
8125,94,2560
8125,2,1500
8125,21,4698
8125,120,1115
8125,79,782
8125,65,1395
8125,15,4635
8126,83,2386
8126,103,800
8126,45,1326
8126,7,2168
8126,11,4765
8126,50,3760
8126,104,670
8126,2,2361
8126,94,3837
8126,43,4143
8126,71,2280
8126,106,271
8126,74,1553
8126,61,716
8126,73,3582
8126,16,4309
8126,67,1694
8126,20,2808
8126,33,3688
8126,53,4128
8126,30,880
8126,54,2601
8126,41,4909
8126,47,3822
8126,51,2875
8126,92,3429
8126,23,2787
8126,98,1599
8127,19,3422
8127,60,3950
8127,107,1580
8127,5,1645
8127,56,4056
8127,82,2382
8127,91,2949
8127,30,2893
8127,111,4293
8127,22,3536
8127,98,2926
8127,51,3877
8127,44,519
8127,36,2008
8127,113,3634
8127,65,495
8127,66,2943
8127,115,2071
8127,119,212
8127,116,4162
8127,12,4799
8127,4,3015
8128,15,1570
8128,47,4933
8128,24,844
8128,78,880
8128,82,4193
8128,68,2227
8128,75,3561
8128,70,2656
8128,19,3744
8128,44,1405
8128,85,1764
8128,101,4559
8128,42,2280
8128,26,479
8128,119,2075
8128,76,1633
8128,34,3178
8128,81,4870
8128,66,4914
8128,102,1636
8128,9,2073
8129,45,3812
8129,67,1370
8129,31,4568
8129,87,2870
8129,100,415
8129,5,1188
8129,84,2560
8129,117,4261
8129,21,2395
8129,82,1021
8129,55,4330
8129,81,4268
8129,59,2117
8129,22,395
8129,47,4978
8129,105,1403
8129,14,3190
8129,76,2407
8129,91,4065
8130,41,1197
8130,118,831
8130,4,3358
8130,10,520
8130,54,1843
8130,9,3151
8130,86,716
8130,6,4187
8130,66,2671
8130,60,4881
8130,46,2954
8130,58,2347
8130,34,2393
8130,96,2223
8130,13,2029
8130,5,802
8130,64,4502
8130,55,2186
8130,59,322
8131,36,4442
8131,1,2401
8131,101,4674
8131,56,2134
8131,46,4285
8131,2,663
8131,98,3850
8131,10,2282
8131,82,3620
8131,5,2113
8131,35,1931
8131,115,2284
8131,58,4215
8131,37,1030
8131,103,3863
8131,59,3673
8132,110,2602
8132,26,4328
8132,115,581
8132,70,4213
8132,55,1767
8132,84,4092
8132,108,3958
8132,14,802
8132,13,2754
8132,10,3508
8132,15,4739
8132,57,4648
8132,18,3712
8132,30,4747
8132,117,3116
8132,17,682
8132,88,362
8132,95,655
8132,34,469
8132,49,4160
8132,2,2372
8132,9,4024
8133,79,4348
8133,1,3661
8133,42,3760
8133,11,4935
8133,47,226
8133,63,3736
8133,5,4263
8133,75,284
8133,61,212
8133,15,1600
8133,60,3044
8133,82,775
8133,89,2979
8133,10,227
8133,35,818
8133,36,4241
8133,8,1421
8133,37,4908
8133,101,2393
8134,100,1776
8134,38,1169
8134,26,1338
8134,60,3695
8134,61,2752
8134,103,2037
8134,110,948
8134,87,2985
8134,14,3709
8134,2,4083
8134,117,3913
8134,55,2532
8134,119,2407
8134,79,4114
8134,48,4835
8134,120,229
8134,29,1150
8134,35,1064
8134,96,2316
8134,111,2983
8134,45,4697
8134,81,2522
8135,49,3188
8135,85,1455
8135,61,1036
8135,103,1262
8135,39,331
8135,45,4448
8135,55,4626
8135,71,2509
8135,2,1405
8135,98,2014
8135,36,651
8135,10,685
8135,74,3497
8135,99,4117
8135,83,2342
8135,95,1125
8136,31,328
8136,9,3927
8136,70,983
8136,96,1001
8136,29,2666
8136,75,2474
8136,43,3983
8136,92,576
8136,11,1648
8136,78,302
8136,3,1952
8136,58,2090
8136,32,3675
8136,119,1450
8136,68,2968
8136,61,4230
8136,95,919
8136,99,4128
8136,77,1584
8136,65,3176
8136,74,1824
8136,67,1304
8136,85,203
8136,79,2632
8136,37,2244
8136,41,4394
8136,36,4296
8136,33,4929
8137,97,4503
8137,78,2871
8137,83,2456
8137,34,2995
8137,46,2818
8137,16,1595
8137,1,3581
8137,107,3503
8137,116,2711
8137,90,2719
8137,61,2163
8137,89,2504
8137,99,216
8137,105,2356
8137,7,1383
8137,39,3486
8137,66,2390
8137,55,621
8137,101,2040
8137,73,4751
8138,34,838
8138,90,2140
8138,11,4079
8138,78,2561
8138,6,2982
8138,80,3716
8138,9,988
8138,35,1356
8138,89,4536
8138,4,1280
8138,104,2277
8138,15,2081
8138,98,2569
8138,93,3087
8138,2,3124
8138,88,1987
8138,68,4371
8138,106,1041
8138,108,1957
8138,50,3638
8138,36,3378
8138,63,965
8138,23,3794
8138,56,2364
8138,40,4409
8138,57,2218
8138,112,4891
8139,79,3712
8139,102,3833
8139,44,1235
8139,71,3839
8139,16,2742
8139,51,1911
8139,26,1731
8139,23,588
8139,6,887
8139,66,4762
8139,33,2777
8139,36,1796
8139,56,4270
8139,22,3521
8139,7,2622
8139,29,2586
8139,58,440
8139,40,4935
8139,76,2476
8139,34,1437
8139,67,4570
8140,25,3028
8140,97,2285
8140,59,3884
8140,40,4110
8140,53,3207
8140,51,559
8140,63,3807
8140,47,924
8140,46,536
8140,48,2875
8140,120,3043
8140,86,815
8140,16,2063
8140,87,3468
8140,58,1917
8140,49,3035
8140,85,423
8140,92,1578
8140,118,1002
8140,39,583
8140,88,485
8140,9,3923
8141,15,2893
8141,117,3318
8141,115,241
8141,87,1381
8141,50,3018
8141,113,2003
8141,37,1063
8141,72,1534
8141,21,2003
8141,86,819
8141,63,4230
8141,43,4702
8141,105,3613
8141,2,2648
8141,114,2074
8141,99,1028
8142,110,1511
8142,17,1591
8142,9,332
8142,6,2490
8142,8,4188
8142,51,1146
8142,23,1581
8142,99,2109
8142,37,370
8142,40,2735
8142,102,4589
8142,74,2043
8142,49,3481
8142,27,4534
8142,113,1116
8143,118,2007
8143,27,3400
8143,107,3305
8143,103,2742
8143,91,1512
8143,28,1540
8143,17,3976
8143,88,3428
8143,2,4216
8143,11,937
8143,1,258
8143,71,2088
8143,109,2092
8143,56,3464
8143,42,3677
8143,50,546
8143,29,4367
8143,23,3882
8143,84,4947
8143,47,2911
8143,31,841
8143,4,3865
8143,114,4597
8144,34,4511
8144,64,4028
8144,87,2288
8144,27,513
8144,43,4633
8144,119,2502
8144,53,3989
8144,75,1419
8144,55,3988
8144,79,1594
8144,33,2421
8144,21,4509
8144,72,4612
8144,18,2099
8144,73,4417
8144,36,1199
8144,25,3459
8144,29,2551
8144,67,2750
8144,118,2945
8144,66,583
8144,105,1408
8144,49,2899
8144,40,2762
8145,53,1431
8145,94,4766
8145,49,2071
8145,10,4972
8145,11,394
8145,46,2190
8145,111,4376
8145,4,3985
8145,81,3154
8145,90,3381
8145,8,3819
8145,24,2076
8145,15,3642
8145,112,2893
8145,106,4472
8145,103,4028
8145,60,339
8145,79,3618
8145,75,2176
8145,7,1608
8145,85,4695
8145,54,1845
8146,83,1940
8146,51,2337
8146,46,571
8146,78,1153
8146,19,2141
8146,24,3973
8146,56,3929
8146,71,3987
8146,53,4154
8146,98,304
8146,29,3200
8146,75,4960
8146,86,3606
8146,76,3187
8146,59,1689
8146,32,4347
8146,62,392
8146,44,2342
8146,49,257
8147,88,3677
8147,47,2702
8147,90,2074
8147,96,2685
8147,102,3208
8147,105,498
8147,66,4441
8147,74,4439
8147,20,3431
8147,38,2134
8147,109,3083
8147,4,1281
8147,118,894
8147,97,4815
8147,12,949
8147,92,3529
8147,16,1026
8147,64,2954
8147,54,1103
8147,35,2184
8147,106,1222
8148,69,666
8148,111,3601
8148,58,1550
8148,52,4088
8148,32,948
8148,92,4286
8148,113,1034
8148,106,3181
8148,3,694
8148,14,2374
8148,26,1304
8148,108,3589
8148,59,3860
8148,67,4980
8148,36,894
8148,93,2184
8148,1,1986
8148,45,3188
8148,65,4163
8148,71,4011
8149,100,3465
8149,29,899
8149,118,2169
8149,43,242
8149,108,573
8149,57,462
8149,21,4709
8149,84,1041
8149,4,349
8149,63,3873
8149,17,2253
8149,9,517
8149,68,4701
8149,105,274
8149,16,3252
8149,86,1468
8149,67,589
8149,50,4171
8150,21,4771
8150,14,3853
8150,103,3560
8150,16,4161
8150,87,3866
8150,41,570
8150,19,558
8150,50,4296
8150,91,2623
8150,83,2665
8150,104,634
8150,9,2821
8150,97,1440
8150,22,3328
8151,38,3261
8151,20,3105
8151,7,3692
8151,2,1885
8151,29,2909
8151,63,228
8151,25,1119
8151,79,526
8151,27,3402
8151,115,2193
8151,77,3686
8151,17,2033
8151,31,2252
8151,99,2198
8151,54,2236
8151,32,767
8151,89,3790
8151,68,555
8151,70,3271
8151,98,1660
8152,15,4420
8152,3,1272
8152,77,3180
8152,72,503
8152,84,327
8152,50,2126
8152,78,3704
8152,37,483
8152,7,3610
8152,5,232
8152,115,2410
8152,8,1399
8152,113,4267
8152,45,3739
8152,80,355
8152,25,397
8152,22,1417
8152,64,2833
8152,94,4293
8153,47,4357
8153,101,4236
8153,106,4832
8153,85,1101
8153,102,3455
8153,56,511
8153,97,3071
8153,5,3581
8153,116,1286
8153,64,4155
8153,53,3202
8153,7,1020
8153,78,4475
8153,81,3976
8153,46,3075
8153,58,582
8153,82,571
8153,1,1401
8153,44,1529
8154,112,319
8154,66,3898
8154,52,4151
8154,99,2322
8154,76,4839
8154,42,2000
8154,38,2307
8154,94,1931
8154,70,2374
8154,29,3886
8154,53,662
8154,78,642
8154,48,3173
8154,6,1501
8154,119,1870
8154,88,3956
8154,9,915
8154,26,4906
8154,2,4203
8154,31,2373
8154,93,3412
8155,82,2461
8155,83,949
8155,30,1166
8155,100,2262
8155,88,3212
8155,45,2542
8155,43,1145
8155,109,353
8155,27,1653
8155,76,4831
8155,53,687
8155,102,3500
8155,39,1885
8155,114,4861
8155,60,4040
8155,61,3024
8155,119,3279
8155,104,4454
8155,95,4422
8155,52,1361
8155,8,1453
8155,108,3043
8155,106,4900
8155,79,516
8155,37,2888
8156,62,4378
8156,113,2409
8156,66,2840
8156,48,1608
8156,119,1841
8156,43,4160
8156,55,714
8156,13,2318
8156,39,3857
8156,112,1192
8156,57,1672
8156,99,1470
8156,84,2626
8156,114,703
8156,46,363
8156,5,2689
8156,118,2776
8156,33,950
8156,1,3339
8156,92,4380
8156,42,2236
8156,34,1629
8156,98,1252
8156,30,1448
8156,80,2747
8156,21,4371
8156,31,2048
8157,115,1778
8157,37,611
8157,28,379
8157,48,4454
8157,116,1405
8157,62,2153
8157,84,551
8157,14,3719
8157,97,4856
8157,103,2477
8157,29,304
8157,92,4648
8157,73,1801
8157,21,3392
8157,120,2997
8157,78,812
8157,2,4172
8158,104,1708
8158,27,525
8158,56,3346
8158,10,4614
8158,24,4126
8158,37,1713
8158,53,3858
8158,88,2703
8158,25,3796
8158,76,2531
8158,39,3495
8158,111,881
8158,46,4943
8158,54,3456
8158,8,3886
8158,12,246
8158,3,3177
8158,51,2210
8158,84,4984
8158,30,3634
8158,45,4030
8158,106,2447
8159,117,4801
8159,55,4558
8159,48,2201
8159,27,3788
8159,53,1098
8159,14,1821
8159,35,4878
8159,97,2691
8159,33,955
8159,19,940
8159,1,831
8159,96,1597
8159,15,1695
8159,38,2377
8159,72,4775
8159,58,2995
8159,52,3101
8159,39,4190
8159,107,4450
8159,100,4345
8159,70,2805
8159,46,1152
8160,55,2792
8160,14,2168
8160,61,1356
8160,40,430
8160,51,3482
8160,110,4981
8160,78,3256
8160,32,2432
8160,10,3711
8160,26,4377
8160,100,880
8160,16,2364
8160,29,4113
8160,107,4891
8160,11,616
8160,96,4199
8160,95,247
8160,4,431
8160,84,2767
8160,104,1934
8160,69,1161
8160,86,1792
8160,63,4367
8160,3,1170
8161,91,260
8161,56,3051
8161,55,3231
8161,67,453
8161,62,4517
8161,21,559
8161,113,1450
8161,27,4278
8161,9,1561
8161,20,1352
8161,118,1358
8161,101,2004
8161,41,1287
8161,115,3737
8161,96,3987
8161,119,317
8161,95,1681
8161,114,3374
8161,52,4084
8161,110,444
8161,61,2311
8161,104,2390
8162,98,1138
8162,73,4366
8162,39,3601
8162,55,2793
8162,101,4960
8162,96,2258
8162,40,3293
8162,119,343
8162,84,882
8162,41,2584
8162,86,4898
8162,19,522
8162,68,1588
8162,28,1701
8162,35,2766
8162,88,1149
8162,64,3723
8162,6,4599
8162,108,2689
8162,76,2304
8162,3,3661
8162,100,1667
8163,4,1658
8163,27,4330
8163,29,4751
8163,77,3110
8163,92,2849
8163,36,777
8163,60,2050
8163,41,2756
8163,109,617
8163,84,3009
8163,20,3468
8163,1,2434
8163,48,4664
8163,57,4620
8163,40,1805
8163,7,1167
8163,38,1797
8163,62,444
8163,12,4732
8163,101,2555
8163,56,3976
8163,74,717
8163,118,3944
8164,25,3552
8164,49,4947
8164,100,3088
8164,38,3831
8164,41,981
8164,90,2414
8164,69,640
8164,2,2023
8164,50,314
8164,81,4653
8164,96,4378
8164,54,3624
8164,110,1947
8164,19,3480
8164,88,4341
8164,1,2128
8164,99,410
8164,22,4469
8164,36,4737
8164,66,3394
8164,35,3740
8164,18,3297
8164,43,209
8165,44,3626
8165,37,4497
8165,8,2311
8165,52,2868
8165,13,1818
8165,90,993
8165,47,786
8165,29,4761
8165,60,2936
8165,65,3768
8165,35,869
8165,54,1897
8165,12,3119
8165,82,1712
8165,91,401
8165,97,800
8165,76,2746
8165,67,595
8165,31,3533
8166,82,2996
8166,115,298
8166,67,2274
8166,18,2871
8166,47,303
8166,120,3899
8166,89,456
8166,69,2464
8166,75,1378
8166,76,522
8166,19,1005
8166,66,2309
8166,59,1602
8166,74,1664
8166,4,806
8166,68,4147
8166,88,3870
8166,62,2699
8166,78,2324
8167,75,1662
8167,24,3047
8167,14,713
8167,92,3011
8167,119,2254
8167,115,1034
8167,94,483
8167,85,3805
8167,116,1238
8167,72,4496
8167,18,1155
8167,6,3829
8167,64,3068
8167,34,2031
8167,32,2953
8167,5,2391
8167,69,664
8167,83,1989
8167,20,2390
8167,86,2141
8167,84,1534
8167,104,1007
8167,8,1690
8167,78,1462
8167,22,568
8168,26,1128
8168,115,1024
8168,117,3364
8168,64,3633
8168,93,4882
8168,91,3364
8168,39,1849
8168,67,4280
8168,13,1687
8168,21,1264
8168,4,2097
8168,19,4617
8168,108,1941
8168,107,1299
8168,37,3759
8168,53,1032
8168,112,1694
8168,51,4324
8169,49,293
8169,9,1204
8169,50,4097
8169,17,2023
8169,24,1813
8169,88,1274
8169,100,2228
8169,109,347
8169,115,203
8169,8,3007
8169,55,3008
8169,20,2115
8169,30,2527
8169,90,4194
8169,93,3387
8169,38,2477
8169,69,3929
8169,44,984
8169,27,1062
8169,40,3054
8169,53,2552
8169,25,3407
8169,46,1471
8169,72,4449
8169,11,3451
8169,34,870
8170,114,3425
8170,62,4358
8170,80,3061
8170,112,4535
8170,41,2441
8170,97,1178
8170,96,514
8170,91,2449
8170,109,1297
8170,87,1952
8170,7,2095
8170,69,1404
8170,32,1524
8170,58,3674
8170,51,4821
8170,79,2788
