id_mercancia,id_stock,cantidad
4064,32,60
4065,95,55
4065,9,79
4065,61,16
4065,67,67
4065,107,22
4065,114,27
4066,14,50
4066,15,76
4066,36,71
4066,33,84
4066,66,75
4067,65,71
4067,27,24
4067,44,23
4067,43,79
4067,82,13
4067,29,38
4068,7,29
4068,60,35
4068,1,75
4068,105,22
4068,75,12
4068,16,92
4069,105,84
4069,69,100
4069,47,42
4069,9,97
4069,81,60
4070,20,92
4070,46,89
4070,21,42
4070,93,84
4071,11,95
4071,55,73
4071,47,35
4071,40,85
4071,18,58
4072,87,29
4072,59,85
4072,88,58
4072,75,32
4072,23,69
4072,72,85
4073,29,82
4073,41,33
4073,78,34
4073,39,81
4073,95,72
4073,107,83
4074,99,16
4074,89,25
4074,112,74
4074,59,98
4074,28,100
4074,47,42
4075,46,30
4075,99,29
4075,55,53
4075,79,32
4076,68,28
4076,72,79
4076,116,23
4076,93,65
4076,29,39
4077,1,14
4077,68,22
4077,60,99
4077,64,32
4078,65,27
4078,22,26
4078,50,86
4078,20,22
4078,84,23
4079,51,55
4079,88,96
4079,50,65
4079,107,49
4079,59,37
4079,41,52
4080,7,60
4080,24,24
4080,117,32
4080,66,35
4081,35,16
4081,14,78
4081,42,81
4081,53,56
4082,116,47
4082,47,56
4082,91,82
4082,50,32
4082,5,27
4083,4,52
4083,63,64
4083,91,73
4083,116,39
4084,89,80
4084,49,11
4084,54,56
4084,19,23
4084,82,88
4084,95,21
4085,75,58
4085,12,27
4085,19,10
4085,98,51
4085,92,72
4085,112,16
4086,101,61
4086,66,88
4086,104,69
4086,114,13
4087,67,18
4087,81,16
4087,116,24
4087,87,77
4088,13,48
4088,64,24
4088,113,29
4088,22,24
4088,51,75
4089,19,30
4089,52,36
4089,76,87
4089,10,52
4089,71,18
4089,91,24
4090,56,46
4090,62,44
4090,24,36
4090,29,87
4090,20,69
4090,88,73
4091,54,27
4091,109,49
4091,104,55
4091,108,81
4091,14,35
4092,5,74
4092,34,17
4092,1,17
4092,62,87
4092,46,13
4092,75,48
4093,119,14
4093,52,17
4093,118,57
4093,33,19
4094,52,92
4094,104,99
4094,31,30
4094,53,80
4095,77,14
4095,104,48
4095,26,41
4095,19,56
4095,99,45
4095,41,24
4096,101,43
4096,2,60
4096,104,54
4096,88,35
4097,19,42
4097,4,14
4097,64,47
4097,36,70
4097,75,41
4098,83,46
4098,25,61
4098,114,24
4098,13,12
4098,94,51
4099,4,84
4099,104,86
4099,21,94
4099,11,82
4100,25,16
4100,19,26
4100,28,30
4100,17,21
4100,79,56
4101,19,33
4101,51,42
4101,113,24
4101,1,83
4101,5,47
4102,31,53
4102,95,45
4102,63,68
4102,4,77
4102,90,67
4102,84,72
4103,23,78
4103,117,63
4103,65,22
4103,9,22
4103,48,90
4103,34,56
4104,19,49
4104,94,59
4104,119,86
4104,120,30
4105,14,63
4105,53,25
4105,9,50
4105,13,41
4105,25,29
4105,20,54
4106,20,25
4106,96,100
4106,36,80
4106,40,81
4106,65,18
4106,95,67
4107,18,20
4107,105,54
4107,80,18
4107,2,21
4107,102,83
4107,37,90
4108,72,14
4108,97,77
4108,35,10
4108,42,41
4109,105,19
4109,55,55
4109,120,60
4109,62,24
4110,64,52
4110,43,33
4110,23,72
4110,12,74
4111,108,29
4111,103,23
4111,56,19
4111,111,29
4111,21,44
4111,117,76
4112,42,94
4112,113,44
4112,105,97
4112,39,67
4113,91,62
4113,36,83
4113,120,30
4113,25,96
4114,46,63
4114,15,30
4114,103,70
4114,119,76
4114,109,70
4114,101,78
4115,4,95
4115,65,87
4115,90,46
4115,79,75
4116,52,54
4116,13,69
4116,97,12
4116,75,35
4116,56,36
4116,77,15
4117,83,53
4117,68,12
4117,79,68
4117,45,40
4117,21,25
4118,51,16
4118,81,26
4118,78,93
4118,93,39
4118,31,25
4118,99,83
4119,23,19
4119,43,36
4119,83,29
4119,15,53
4120,110,98
4120,39,60
4120,74,75
4120,52,97
4121,20,32
4121,96,100
4121,15,92
4121,83,52
4121,105,89
4121,13,28
4122,2,97
4122,115,35
4122,39,70
4122,27,94
4122,62,13
4123,52,46
4123,65,36
4123,110,64
4123,50,31
4123,3,38
4124,14,73
4124,77,32
4124,34,22
4124,17,34
4124,120,76
4124,23,20
4125,102,29
4125,69,71
4125,95,30
4125,82,63
4125,117,34
4126,12,32
4126,88,30
4126,41,18
4126,57,28
4126,92,33
4126,82,47
4127,90,31
4127,32,34
4127,68,79
4127,13,70
4127,35,70
4128,22,53
4128,31,94
4128,119,14
4128,106,77
4128,120,81
4129,110,11
4129,47,95
4129,100,96
4129,87,13
4129,109,71
4130,24,84
4130,21,78
4130,69,62
4130,87,28
4131,53,86
4131,35,78
4131,32,59
4131,27,12
4131,61,91
4132,12,48
4132,87,90
4132,91,96
4132,10,49
4132,112,75
4132,42,55
4133,36,88
4133,16,85
4133,33,30
4133,43,57
4134,82,62
4134,1,43
4134,41,73
4134,38,31
4134,27,26
4135,61,83
4135,54,33
4135,53,88
4135,45,64
4136,18,61
4136,12,84
4136,10,76
4136,5,38
4136,26,75
4136,47,64
4137,2,82
4137,76,96
4137,86,95
4137,33,53
4138,93,11
4138,103,53
4138,116,19
4138,3,16
4139,52,55
4139,79,98
4139,77,67
4139,40,10
4140,41,36
4140,101,90
4140,80,46
4140,2,36
4140,109,49
4140,64,30
4141,117,72
4141,97,91
4141,71,80
4141,9,16
4141,106,64
4142,36,15
4142,92,86
4142,120,39
4142,84,50
4142,11,25
4142,73,84
4143,106,41
4143,75,60
4143,71,12
4143,6,22
4143,65,69
4143,51,79
4144,114,79
4144,44,34
4144,89,96
4144,8,96
4144,36,35
4145,86,35
4145,89,75
4145,46,99
4145,26,49
4145,105,93
4146,78,10
4146,23,20
4146,2,23
4146,53,59
4147,79,30
4147,28,77
4147,76,87
4147,11,41
4147,62,45
4148,30,48
4148,77,43
4148,17,28
4148,101,50
4148,50,45
4148,97,76
4149,47,68
4149,56,13
4149,42,42
4149,1,57
4149,37,95
4149,75,94
4150,88,30
4150,80,93
4150,119,32
4150,90,72
4151,81,70
4151,50,67
4151,113,85
4151,20,17
4151,15,11
4151,98,79
4152,93,100
4152,16,62
4152,84,100
4152,43,97
4152,55,42
4152,35,20
4153,99,56
4153,56,83
4153,118,85
4153,5,69
4153,55,73
4154,115,66
4154,4,73
4154,35,27
4154,30,67
4154,8,82
4155,60,81
4155,110,72
4155,25,40
4155,83,36
4156,45,54
4156,55,48
4156,9,85
4156,52,32
4156,22,75
4157,116,60
4157,80,96
4157,47,100
4157,91,92
4157,35,49
4158,35,100
4158,4,93
4158,20,55
4158,90,51
4158,104,47
4159,15,58
4159,84,84
4159,49,72
4159,95,84
4160,76,55
4160,58,71
4160,116,90
4160,82,64
4160,20,87
4161,69,96
4161,107,82
4161,84,65
4161,48,23
4162,61,15
4162,38,95
4162,90,47
4162,105,33
4162,80,99
4162,14,89
4163,57,95
4163,120,13
4163,5,78
4163,39,77
4164,113,60
4164,108,72
4164,81,98
4164,79,23
4164,87,57
4164,50,53
4165,36,47
4165,63,23
4165,40,43
4165,90,39
4165,100,67
4165,71,85
4166,33,46
4166,115,30
4166,61,44
4166,106,81
4167,118,32
4167,101,19
4167,6,28
4167,114,83
4168,88,89
4168,1,87
4168,106,76
4168,4,52
4169,61,18
4169,107,52
4169,22,32
4169,20,88
4169,50,43
4169,23,13
4170,53,44
4170,21,33
4170,96,45
4170,114,91
4171,74,14
4171,48,56
4171,100,21
4171,25,32
4172,63,44
4172,21,45
4172,84,72
4172,10,85
4172,16,68
4173,7,80
4173,116,75
4173,113,17
4173,52,40
4173,51,90
4173,19,39
4174,64,99
4174,15,100
4174,62,10
4174,65,22
4174,91,69
4175,40,31
4175,47,13
4175,28,75
4175,88,13
4176,15,64
4176,105,40
4176,68,47
4176,3,90
4176,120,34
4177,51,30
4177,84,71
4177,98,96
4177,69,67
4177,112,32
4177,111,35
4178,3,60
4178,13,62
4178,79,48
4178,54,95
4179,100,93
4179,26,20
4179,111,54
4179,15,48
4180,98,58
4180,15,27
4180,65,17
4180,101,12
4181,1,91
4181,12,73
4181,42,57
4181,111,21
4181,103,42
4181,41,59
4182,14,31
4182,51,90
4182,40,100
4182,55,59
4183,42,51
4183,89,15
4183,63,78
4183,75,96
4183,50,25
4183,28,94
4184,42,76
4184,119,71
4184,21,81
4184,11,83
4185,58,81
4185,50,34
4185,57,62
4185,55,66
4185,16,92
4186,44,87
4186,104,96
4186,69,33
4186,39,23
4186,50,49
4186,82,68
4187,44,55
4187,6,93
4187,34,21
4187,41,99
4188,3,70
4188,71,32
4188,87,57
4188,5,34
4188,110,53
4188,72,61
4189,46,79
4189,29,59
4189,63,43
4189,52,30
4190,16,34
4190,90,41
4190,27,68
4190,69,51
4190,103,94
4191,59,75
4191,15,69
4191,111,69
4191,92,21
4192,75,57
4192,37,24
4192,35,55
4192,53,74
4192,30,91
4192,14,58
4193,10,12
4193,114,69
4193,38,37
4193,15,26
4193,56,41
4194,6,50
4194,99,37
4194,98,63
4194,26,39
4194,79,15
4195,112,75
4195,119,82
4195,101,95
4195,20,91
4195,16,49
4196,2,75
4196,111,17
4196,39,35
4196,97,68
4197,25,45
4197,29,88
4197,7,61
4197,44,30
4198,94,95
4198,107,100
4198,68,64
4198,85,94
4198,97,44
4199,63,96
4199,11,42
4199,56,39
4199,49,78
4199,36,20
4199,81,62
4200,61,62
4200,119,69
4200,56,89
4200,53,38
4200,12,89
4200,5,39
4201,70,89
4201,45,39
4201,109,19
4201,79,15
4201,22,61
4202,72,47
4202,74,85
4202,32,15
4202,43,44
4202,71,46
4203,7,71
4203,8,55
4203,49,66
4203,44,50
4203,79,83
4204,13,11
4204,113,23
4204,59,30
4205,9,70
4205,47,28
4205,98,43
4205,11,97
4206,95,21
4206,82,16
4206,20,72
4206,41,53
4207,6,42
4207,42,66
4207,11,82
4207,34,18
4208,5,83
4208,47,58
4208,55,74
4208,83,94
4209,44,96
4209,4,71
4209,104,98
4209,116,33
4209,64,64
4210,47,11
4210,30,56
4210,88,29
4210,102,44
4210,6,72
4211,37,75
4211,119,17
4211,98,27
4211,110,55
4211,50,10
4212,104,35
4212,16,35
4212,1,22
4212,69,99
4212,22,37
4212,45,94
4213,83,69
4213,87,76
4213,19,15
4213,13,15
4214,32,88
4214,104,45
4214,22,15
4214,52,69
4215,18,28
4215,110,39
4215,88,26
4215,66,95
4215,96,41
4216,30,37
4216,75,52
4216,46,94
4216,18,97
4217,37,68
4217,57,60
4217,25,62
4218,112,86
4218,104,97
4218,53,32
4218,66,51
4218,32,10
4218,94,59
4219,52,48
4219,67,100
4219,29,80
4219,98,73
4220,43,25
4220,37,83
4220,6,79
4220,13,36
4221,13,50
4221,42,28
4221,109,10
4221,35,56
4221,60,57
4221,108,67
4222,50,61
4222,111,16
4222,76,75
4222,16,71
4222,75,80
4223,103,78
4223,107,22
4223,23,53
4223,120,87
4223,16,37
4223,96,73
4224,82,87
4224,25,25
4224,90,49
4224,12,98
4224,97,96
4224,108,57
4225,102,29
4225,103,91
4225,18,68
4225,28,51
4226,25,96
4226,85,63
4226,30,83
4226,19,65
4226,3,17
4227,51,57
4227,53,52
4227,13,55
4227,17,82
4227,119,34
4228,91,73
4228,54,98
4228,110,85
4228,67,24
4229,12,92
4229,101,87
4229,54,56
4229,53,69
4230,11,77
4230,9,18
4230,8,21
4230,117,37
4231,86,21
4231,90,32
4231,54,98
4231,107,19
4232,8,15
4232,33,58
4232,75,75
4232,86,74
4232,90,71
4233,48,80
4233,38,22
4233,22,67
4233,96,79
4234,90,83
4234,6,21
4234,95,81
4234,99,28
4235,24,48
4235,99,88
4235,84,50
4235,100,84
4236,11,88
4236,118,100
4236,75,93
4236,16,34
4236,100,69
4237,24,46
4237,44,27
4237,9,18
4237,30,37
4237,17,64
4238,55,85
4238,21,62
4238,40,17
4238,110,80
4238,78,85
4239,21,94
4239,109,29
4239,56,24
4239,64,76
4239,51,32
4239,7,36
4240,2,75
4240,113,95
4240,116,63
4240,53,24
4240,45,84
4240,43,21
4241,86,78
4241,53,64
4241,114,64
4241,60,20
4241,63,53
4242,99,49
4242,110,36
4242,101,14
4242,12,98
4242,6,28
4243,30,84
4243,71,20
4243,57,48
4243,76,75
4243,106,90
4243,92,13
4244,67,77
4244,53,85
4244,74,37
4244,3,67
4245,56,61
4245,15,56
4245,90,99
4245,24,30
4246,85,34
4246,44,13
4246,14,51
4246,78,74
4247,96,41
4247,13,62
4247,27,85
4247,75,21
4247,19,93
4248,21,64
4248,71,78
4248,18,63
4248,74,46
4248,3,83
4249,96,43
4249,73,43
4249,62,79
4249,64,89
4250,35,81
4250,101,32
4250,119,97
4250,81,49
4250,72,35
4250,57,93
4251,55,67
4251,52,65
4251,26,64
4251,94,49
4251,48,37
4252,43,26
4252,69,61
4252,93,65
4252,52,23
4252,95,36
4252,51,46
4253,24,65
4253,97,79
4253,56,91
4253,53,32
4254,52,54
4254,48,81
4254,54,13
4254,101,37
4254,22,12
4255,62,88
4255,7,78
4255,14,41
4255,74,45
4255,3,78
4255,76,56
4256,111,77
4256,85,23
4256,9,79
4256,90,73
4256,101,57
4256,2,98
4257,7,99
4257,75,52
4257,106,63
4257,52,77
4257,25,29
4258,99,96
4258,76,79
4258,63,53
4258,88,79
4258,111,81
4258,24,61
4259,82,38
4259,61,95
4259,16,70
4259,42,20
4259,65,48
4259,4,19
4260,98,35
4260,17,92
4260,41,42
4260,104,79
4260,26,13
4260,11,41
4261,19,47
4261,45,85
4261,2,100
4261,81,86
4261,8,25
4261,117,96
4262,93,35
4262,91,12
4262,83,63
4262,67,36
4262,55,34
4262,69,58
4263,89,49
4263,33,15
4263,93,12
4263,117,53
4263,8,15
4263,76,63
4264,5,42
4264,2,15
4264,101,53
4264,73,35
4265,36,31
4265,59,74
4265,67,75
4265,53,67
4265,56,88
4266,22,13
4266,66,34
4266,5,16
4267,7,72
4267,74,79
4267,44,29
4267,86,78
4267,21,78
4268,77,63
4268,108,38
4268,86,49
4268,83,97
4269,11,94
4269,114,39
4269,13,76
4269,73,60
4270,54,12
4270,11,55
4270,92,26
4270,86,98
4271,31,98
4271,118,46
4271,55,38
4271,97,60
4271,49,96
4271,22,66
4272,49,94
4272,80,59
4272,39,79
4272,82,98
4272,29,19
4272,24,60
4273,10,21
4273,44,80
4273,93,36
4273,54,32
4273,43,67
4273,79,77
4274,36,25
4274,9,33
4274,77,20
4274,102,31
4274,82,29
4274,2,14
4275,11,10
4275,28,15
4275,85,73
4275,91,25
4276,60,70
4276,86,45
4276,75,95
4276,5,21
4276,43,80
4276,117,77
4277,71,22
4277,50,97
4277,109,17
4277,22,90
4278,112,98
4278,16,48
4278,75,18
4278,67,91
4278,101,41
4278,100,34
4279,85,61
4279,82,71
4279,118,92
4279,41,51
4280,113,57
4280,3,14
4280,60,35
4280,26,60
4280,109,81
4281,49,70
4281,21,94
4281,110,43
4281,53,52
4282,9,19
4282,31,30
4282,78,54
4282,15,87
4283,59,43
4283,108,59
4283,13,47
4283,35,51
4284,119,63
4284,71,93
4284,7,39
4284,73,96
4284,57,70
4285,97,89
4285,5,40
4285,23,12
4285,69,76
4285,64,72
4286,95,78
4286,86,73
4286,75,41
4286,19,12
4286,35,73
4287,91,65
4287,62,89
4287,114,51
4287,31,20
4287,28,61
4288,46,42
4288,40,44
4288,38,71
4288,55,77
4289,1,19
4289,6,14
4289,51,69
4289,16,90
4290,102,11
4290,91,44
4290,75,34
4290,84,87
4291,26,98
4291,106,24
4291,69,46
4291,102,23
4292,20,32
4292,29,48
4292,15,85
4292,23,97
4292,83,25
4292,69,70
4293,37,60
4293,35,14
4293,7,51
4293,49,76
4293,119,88
4293,52,32
4294,71,91
4294,45,77
4294,48,100
4294,53,65
4294,40,28
4295,82,41
4295,51,21
4295,16,17
4295,93,12
4295,41,59
4296,35,73
4296,52,42
4296,107,87
4296,99,49
4296,32,67
4297,59,42
4297,51,97
4297,120,73
4297,60,61
4298,84,11
4298,88,34
4298,47,77
4298,14,52
4298,83,35
4298,115,77
4299,59,46
4299,79,16
4299,99,22
4299,60,60
4300,22,80
4300,89,63
4300,105,61
4300,86,40
4300,42,63
4300,50,59
4301,40,25
4301,91,85
4301,55,100
4301,19,39
4301,75,95
4302,115,90
4302,113,22
4302,77,92
4302,112,20
4302,62,81
4303,72,90
4303,61,85
4303,66,14
4303,94,26
4303,30,84
4303,84,69
4304,37,34
4304,119,46
4304,59,24
4304,49,45
4305,54,15
4305,118,87
4305,57,95
4305,74,66
4306,70,13
4306,36,27
4306,31,33
4306,17,74
4306,98,40
4306,57,31
4307,114,28
4307,25,52
4307,89,76
4307,43,30
4307,111,78
4307,74,89
4308,41,55
4308,64,25
4308,4,74
4308,48,73
4308,14,82
4308,70,58
4309,84,43
4309,43,95
4309,54,54
4309,105,90
4310,17,85
4310,50,99
4310,115,23
4310,16,100
4311,52,25
4311,64,15
4311,17,79
4311,108,74
4311,110,67
4311,76,55
4312,67,99
4312,96,68
4312,39,57
4312,79,16
4312,41,33
4313,84,12
4313,39,52
4313,47,65
4313,19,35
4314,19,67
4314,66,31
4314,40,27
4314,2,34
4314,68,64
4315,97,89
4315,23,29
4315,61,79
4316,27,67
4316,14,25
4316,55,36
4316,66,78
4316,104,34
4316,13,95
4317,8,15
4317,20,91
4317,11,76
4317,1,31
4317,32,65
4318,109,79
4318,105,18
4318,17,36
4318,94,41
4319,111,24
4319,53,43
4319,28,38
4319,38,62
4320,62,69
4320,89,52
4320,29,63
4320,99,92
4320,36,79
4320,106,68
4321,12,39
4321,117,41
4321,115,66
4321,98,69
4322,101,17
4322,107,84
4322,18,29
4322,74,54
4322,56,35
4323,53,26
4323,105,100
4323,40,45
4323,92,68
4323,52,16
4324,66,28
4324,42,65
4324,109,58
4324,82,27
4325,106,40
4325,73,45
4325,65,50
4325,35,58
4325,7,68
4326,29,21
4326,20,96
4326,102,93
4326,50,10
4326,36,85
4327,8,30
4327,7,54
4327,4,18
4327,95,75
4327,110,40
4327,26,49
4328,66,97
4328,14,61
4328,31,90
4328,23,46
4329,58,60
4329,102,56
4329,108,76
4329,65,31
4329,85,26
4329,66,48
4330,48,14
4330,101,21
4330,34,22
4330,32,31
4331,54,51
4331,120,89
4331,16,97
4331,119,89
4331,24,75
4332,54,76
4332,76,80
4332,79,67
4332,19,17
4332,8,55
4332,32,68
4333,18,75
4333,57,57
4333,19,13
4333,108,46
4333,27,58
4333,55,18
4334,105,96
4334,51,85
4334,101,16
4334,25,100
4334,87,73
4335,8,33
4335,32,41
4335,16,27
4335,79,55
4335,20,31
4336,94,18
4336,37,16
4336,65,73
4336,61,35
4337,100,50
4337,27,25
4337,96,19
4337,120,68
4337,58,87
4338,18,47
4338,103,86
4338,24,24
4338,33,14
4338,32,63
4339,13,97
4339,97,14
4339,2,67
4339,110,20
4340,87,23
4340,11,88
4340,72,70
4340,4,73
4341,15,92
4341,40,57
4341,57,89
4341,54,27
4342,68,89
4342,106,11
4342,22,86
4342,20,80
4342,120,10
4342,115,65
4343,46,61
4343,106,88
4343,90,19
4343,38,22
4344,27,65
4344,58,45
4344,4,63
4344,56,57
4344,75,91
4345,34,57
4345,102,46
4345,85,21
4345,103,62
4345,29,53
4346,116,42
4346,110,55
4346,100,97
4346,30,95
4347,15,85
4347,85,32
4347,22,28
4347,34,11
4347,16,85
4348,7,16
4348,52,100
4348,77,84
4348,108,97
4348,85,68
4349,113,42
4349,28,37
4349,45,75
4349,90,71
4349,38,14
4349,70,10
4350,61,94
4350,116,87
4350,58,73
4350,51,94
4350,101,93
4351,45,51
4351,52,64
4351,75,83
4351,80,52
4351,81,19
4352,114,64
4352,51,81
4352,97,20
4352,56,47
4352,67,73
4353,82,80
4353,53,17
4353,83,12
4353,6,61
4354,36,72
4354,29,89
4354,116,35
4354,45,49
4354,34,85
4355,31,18
4355,114,42
4355,40,92
4355,58,32
4355,57,99
4356,90,31
4356,77,38
4356,20,57
4356,70,82
4356,19,28
4357,29,27
4357,116,37
4357,98,58
4357,115,47
4357,71,72
4358,119,50
4358,27,77
4358,28,18
4358,37,67
4358,10,67
4359,72,42
4359,75,70
4359,28,18
4359,59,82
4359,94,77
4359,89,12
4360,111,22
4360,53,70
4360,58,65
4360,7,18
4360,63,32
4361,25,36
4361,99,36
4361,46,27
4361,79,58
4361,6,36
4361,104,62
4362,26,64
4362,33,51
4362,106,38
4362,87,72
4362,105,95
4363,94,63
4363,68,72
4363,88,53
4363,19,29
4363,91,54
4364,60,17
4364,94,66
4364,9,61
4364,20,81
4364,56,33
4365,66,51
4365,58,32
4365,19,46
4365,1,55
4366,105,54
4366,32,24
4366,13,96
4366,20,54
4366,16,16
4366,40,94
4367,102,39
4367,95,24
4367,60,67
4367,119,81
4367,21,24
4368,73,83
4368,56,94
4368,85,96
4368,95,93
4369,67,17
4369,71,63
4369,22,47
4369,46,11
4369,73,46
4370,7,48
4370,45,34
4370,22,52
4371,16,83
4371,71,31
4371,97,54
4371,17,95
4372,114,94
4372,107,75
4372,100,85
4372,46,79
4373,85,79
4373,89,19
4373,28,83
4373,107,12
4373,24,95
4373,112,47
4374,31,45
4374,44,75
4374,89,19
4374,72,51
4374,106,51
4375,86,64
4375,58,20
4375,85,28
4375,114,13
4375,82,76
4376,38,69
4376,46,86
4376,33,72
4376,39,27
4377,22,87
4377,31,87
4377,57,31
4377,119,75
4377,89,58
4378,118,63
4378,67,25
4378,80,60
4378,82,55
4378,58,34
4379,85,31
4379,40,90
4379,112,90
4379,116,45
4380,94,97
4380,12,45
4380,50,77
4380,78,84
4381,117,13
4381,54,45
4381,91,27
4381,11,23
4382,37,69
4382,44,75
4382,20,63
4382,23,90
4383,77,42
4383,30,19
4383,37,32
4383,82,14
4384,41,24
4384,36,50
4384,15,95
4384,17,35
4384,102,95
4385,111,100
4385,69,99
4385,103,88
4385,64,19
4385,105,52
4386,56,40
4386,45,62
4386,41,59
4386,29,31
4387,72,77
4387,15,15
4387,102,25
4387,2,11
4387,34,21
4387,22,78
4388,32,64
4388,92,55
4388,65,33
4388,23,91
4388,34,43
4388,101,35
4389,4,24
4389,63,94
4389,36,35
4389,10,13
4389,22,30
4390,16,92
4390,27,96
4390,102,90
4390,61,58
4390,59,80
4391,72,55
4391,117,98
4391,49,69
4391,39,62
4392,67,75
4392,18,37
4392,100,44
4392,47,40
4393,118,64
4393,112,80
4393,90,31
4393,63,51
4394,26,14
4394,101,26
4394,27,95
4394,67,82
4394,6,91
4395,11,15
4395,36,20
4395,114,93
4395,13,90
4395,106,77
4395,46,83
4396,61,48
4396,33,61
4396,41,10
4396,32,85
4396,77,60
4396,18,47
4397,32,90
4397,49,86
4397,80,42
4397,57,48
4398,7,43
4398,35,73
4398,27,10
4398,70,67
4398,87,18
4399,76,49
4399,57,13
4399,85,47
4399,118,57
4399,117,28
4400,37,45
4400,86,24
4400,45,30
4400,91,31
4400,42,24
4401,50,27
4401,75,15
4401,14,49
4401,33,23
4401,15,92
4402,34,76
4402,96,72
4402,9,84
4402,30,23
4403,28,51
4403,70,94
4403,94,57
4403,116,66
4403,52,59
4404,45,21
4404,96,58
4404,70,57
4404,19,100
4405,83,56
4405,108,40
4405,50,89
4405,75,87
4405,106,61
4406,17,76
4406,54,14
4406,59,54
4406,79,98
4407,42,43
4407,19,57
4407,29,47
4407,111,86
4407,78,35
4408,47,77
4408,90,58
4408,6,17
4408,20,34
4408,85,59
4409,20,35
4409,80,44
4409,67,22
4409,53,27
4409,102,46
4409,97,96
4410,105,28
4410,85,82
4410,41,61
4410,10,23
4411,20,44
4411,7,89
4411,48,92
4411,13,79
4411,14,32
4412,60,51
4412,97,15
4412,15,66
4412,95,57
4412,32,76
4413,95,81
4413,34,31
4413,74,100
4413,96,74
4413,57,43
4413,89,10
4414,76,79
4414,106,24
4414,93,98
4414,3,44
4415,12,81
4415,45,31
4415,43,94
4415,118,67
4416,34,46
4416,81,40
4416,37,49
4416,63,63
4417,77,98
4417,9,65
4417,30,43
4417,23,82
4418,83,92
4418,25,97
4418,101,30
4418,115,72
4418,67,22
4418,93,33
4419,113,23
4419,27,30
4419,86,45
4419,2,69
4419,103,53
4419,32,42
4420,107,74
4420,76,92
4420,117,78
4420,51,13
4421,34,34
4421,19,84
4421,18,56
4421,93,86
4421,89,16
4421,1,82
4422,98,61
4422,22,11
4422,35,61
4422,42,17
4422,55,33
4422,117,61
4423,103,65
4423,82,97
4423,15,39
4423,107,79
4424,102,86
4424,95,91
4424,88,20
4424,92,65
4424,10,58
4425,6,92
4425,37,52
4425,60,59
4425,119,74
4426,71,58
4426,55,69
4426,42,29
4426,33,29
4426,112,24
4426,61,88
4427,70,27
4427,34,60
4427,15,72
4427,6,48
4428,94,11
4428,35,80
4428,116,47
4428,119,98
4429,3,32
4429,58,29
4429,63,23
4429,96,92
4429,118,53
4430,4,25
4430,25,87
4430,115,88
4430,43,62
4431,80,80
4431,23,87
4431,10,71
4431,87,18
4432,43,27
4432,110,54
4432,113,38
4432,11,94
4432,27,51
4433,108,34
4433,115,46
4433,56,17
4433,41,36
4433,39,71
4433,114,49
4434,117,50
4434,116,39
4434,83,49
4434,82,54
4434,55,91
4434,105,73
4435,58,23
4435,50,37
4435,5,54
4435,78,73
4435,61,49
4435,29,24
4436,10,92
4436,27,38
4436,8,52
4436,17,19
4436,39,30
4436,101,36
4437,59,93
4437,22,71
4437,39,57
4437,100,42
4437,10,81
4438,59,27
4438,2,17
4438,108,67
4438,105,63
4438,19,64
4439,91,45
4439,83,83
4439,28,25
4439,78,79
4439,25,74
4439,116,10
4440,104,54
4440,65,63
4440,41,49
4440,66,29
4440,79,48
4440,1,85
4441,75,47
4441,107,71
4441,11,73
4441,119,19
4441,67,63
4441,98,63
4442,96,30
4442,10,24
4442,6,60
4442,110,57
4442,15,66
4442,17,48
4443,28,60
4443,3,37
4443,24,58
4444,96,92
4444,49,78
4444,27,65
4444,33,26
4445,44,15
4445,113,39
4445,57,98
4445,32,58
4445,12,79
4446,48,50
4446,82,79
4446,34,58
4446,32,81
4446,95,46
4446,87,72
4447,10,51
4447,115,84
4447,109,97
4447,120,71
4448,29,95
4448,15,13
4448,89,11
4448,58,19
4448,119,47
4449,58,41
4449,75,87
4449,41,15
4449,60,52
4449,81,20
4450,12,39
4450,9,12
4450,89,95
4450,115,53
4450,17,87
4451,85,75
4451,106,71
4451,119,10
4452,90,41
4452,35,91
4452,32,49
4452,12,62
4453,106,16
4453,94,46
4453,113,76
4453,67,49
4453,85,54
4454,23,54
4454,19,37
4454,11,73
4454,27,67
4455,8,44
4455,68,76
4455,36,36
4455,48,27
4455,35,64
4456,13,68
4456,42,87
4456,14,12
4456,43,36
4456,40,18
4457,62,69
4457,3,24
4457,12,78
4457,90,53
4458,37,64
4458,1,76
4458,76,70
4458,48,81
4459,91,24
4459,43,29
4459,72,56
4459,108,93
4460,81,39
4460,3,76
4460,11,16
4460,48,12
4460,25,32
4461,74,24
4461,54,54
4461,9,63
4461,51,57
4462,99,43
4462,28,71
4462,25,10
4462,93,70
4462,33,11
4463,68,59
4463,28,22
4463,4,79
4463,107,55
4464,49,68
4464,3,22
4464,45,70
4464,35,10
4465,87,40
4465,107,91
4465,89,61
4465,67,27
4465,26,83
4466,115,93
4466,119,95
4466,72,68
4466,51,24
4467,111,89
4467,48,79
4467,99,34
4467,55,53
4467,13,42
4467,54,47
4468,120,98
4468,56,17
4468,42,20
4469,70,32
4469,119,58
4469,117,53
4469,74,36
4470,63,10
4470,5,29
4470,38,35
4470,9,21
4470,8,66
4471,24,53
4471,26,10
4471,72,55
4471,81,31
4471,88,20
4471,21,93
4472,89,75
4472,85,28
4472,11,52
4472,17,78
4472,27,77
4472,95,49
4473,89,77
4473,68,84
4473,5,32
4473,31,88
